frame,object_id,x,y,z,state
2445,12,-3.4664,-5.7915,17.2756,2
2446,8,98.1370,25.8930,62.3721,1
2446,9,-41.8447,34.0692,26.3145,1
2446,12,-3.3708,-6.0201,17.7834,2
2447,8,97.7978,26.2494,62.4130,1
2447,9,-41.8012,34.3609,26.3618,1
2447,12,-3.3041,-6.1282,18.3441,2
2448,8,97.6231,26.6024,62.4591,1
2448,9,-41.6944,34.6907,26.4842,1
2448,12,-3.2387,-6.2683,18.8498,2
2449,8,97.4587,26.8976,62.4459,1
2449,9,-41.5891,35.0483,26.5513,1
2449,12,-3.1787,-6.3159,19.4178,2
2450,8,97.3236,27.1232,62.4043,1
2450,9,-41.4343,35.3937,26.6328,1
2450,12,-3.0907,-6.3177,19.8845,2
2451,8,97.1658,27.3836,62.4047,1
2451,9,-41.2580,35.7459,26.7033,1
2451,12,-2.9923,-6.2335,20.3509,2
2452,8,96.9435,27.6516,62.4294,1
2452,9,-41.1257,36.1588,26.8016,1
2452,12,-2.9022,-6.1560,20.7730,2
2453,8,96.7318,27.8194,62.4586,1
2453,9,-41.0071,36.5381,26.8905,1
2453,12,-2.6952,-6.0324,21.2870,2
2454,8,96.4816,27.9904,62.4735,1
2454,9,-40.8160,36.7909,26.9393,1
2454,12,-2.5557,-5.8667,21.7962,2
2455,8,96.2414,28.1355,62.4912,1
2455,9,-40.6391,37.0343,26.9815,1
2455,12,-2.5043,-5.7044,22.2486,2
2456,8,95.9577,28.2567,62.5118,1
2456,9,-40.3744,37.2959,26.9586,1
2456,12,-2.4449,-5.5569,22.7559,2
2457,8,95.5690,28.3752,62.5645,1
2457,9,-40.1713,37.5667,26.9325,1
2457,12,-2.3976,-5.4620,23.2238,2
2458,8,95.1455,28.5232,62.5926,1
2458,9,-40.0170,37.8021,26.9769,1
2458,12,-2.3462,-5.3854,23.6495,2
2459,8,94.6924,28.6535,62.5545,1
2459,9,-39.8824,38.0540,27.0139,1
2459,12,-2.3287,-5.3268,24.1061,2
2460,8,94.2418,28.7510,62.5054,1
2460,9,-39.8025,38.3160,27.0851,1
2460,12,-2.2012,-5.3180,24.6436,2
2461,8,93.8423,28.8278,62.5081,1
2461,9,-39.6887,38.6461,27.2124,1
2461,12,-2.1227,-5.3637,25.1907,2
2462,8,93.4605,28.9208,62.5562,1
2462,9,-39.6076,38.9327,27.3440,1
2462,12,-1.9474,-5.4773,25.7313,2
2463,8,93.0474,29.0336,62.5586,1
2463,9,-39.4905,39.3140,27.4009,1
2463,12,-1.8355,-5.6099,26.1474,2
2464,8,92.6116,29.2012,62.5960,1
2464,9,-39.2924,39.6884,27.5485,1
2464,12,-1.6326,-5.7286,26.4601,2
2465,8,92.2002,29.3905,62.6070,1
2465,9,-39.1321,39.9555,27.7716,1
2465,12,-1.4365,-5.8706,26.8402,2
2466,8,91.7994,29.5357,62.6647,1
2466,9,-38.8667,40.2118,28.0121,1
2466,12,-1.2981,-6.0334,27.2331,2
2467,8,91.3549,29.6347,62.7065,1
2467,9,-38.6640,40.3816,28.3103,1
2467,12,-1.1690,-6.1177,27.7697,2
2468,8,90.9018,29.7558,62.7522,1
2468,9,-38.5032,40.5204,28.4829,1
2468,12,-1.0556,-6.1521,28.2774,2
2469,8,90.5249,29.9662,62.7211,1
2469,9,-38.4047,40.6920,28.7109,1
2469,12,-1.0221,-6.1819,28.8675,2
2470,8,90.1585,30.2479,62.7111,1
2470,9,-38.2680,40.9127,28.8894,1
2470,12,-0.9948,-6.1755,29.4491,2
2471,8,89.7285,30.4898,62.6998,1
2471,9,-37.9793,41.1544,29.0218,1
2471,12,-0.9349,-6.1603,29.9917,2
2472,8,89.3489,30.7458,62.5903,1
2472,9,-37.6777,41.4143,29.0403,1
2472,12,-0.8371,-6.2247,30.4926,2
2473,8,88.9476,31.0017,62.4653,1
2473,9,-37.4662,41.7576,29.0509,1
2473,12,-0.7510,-6.3474,30.9325,2
2474,8,88.5653,31.2881,62.3401,1
2474,9,-37.2955,42.0948,29.1039,1
2474,12,-0.6114,-6.4369,31.4094,2
2475,8,88.1523,31.5136,62.1007,1
2475,9,-37.1266,42.4627,29.0014,1
2475,12,-0.4787,-6.5917,31.9250,2
2476,8,87.7690,31.7147,61.9572,1
2476,9,-36.9852,42.8567,28.8768,1
2476,12,-0.3660,-6.6912,32.4968,2
2477,8,87.3961,31.8787,61.8704,1
2477,9,-36.8416,43.2453,28.7351,1
2477,12,-0.3157,-6.7012,33.0037,2
2478,8,87.0488,32.1000,61.8259,1
2478,9,-36.6842,43.6064,28.6927,1
2478,12,-0.2489,-6.7093,33.5384,2
2479,8,86.7888,32.3016,61.8446,1
2479,9,-36.5298,43.9104,28.6538,1
2479,12,-0.1759,-6.7114,34.0612,2
2480,8,86.5136,32.4956,61.8269,1
2480,9,-36.3894,44.1554,28.6811,1
2480,12,-0.1912,-6.6710,34.6211,2
2481,8,86.1750,32.7509,61.7644,1
2481,9,-36.2931,44.3929,28.6138,1
2481,12,-0.1217,-6.5966,35.1340,2
2482,8,85.9218,32.9823,61.7471,1
2482,9,-36.2940,44.6620,28.5157,1
2482,12,-0.0597,-6.4661,35.6758,2
2483,8,85.5907,33.2292,61.8161,1
2483,9,-36.1701,44.9766,28.4295,1
2483,12,0.1187,-6.3490,36.2149,2
2484,8,85.2549,33.5089,61.8402,1
2484,9,-36.0269,45.2845,28.3283,1
2484,12,0.3053,-6.2024,36.8045,2
2485,8,84.9081,33.7640,61.8418,1
2485,9,-35.9152,45.5939,28.1638,1
2485,12,0.4669,-5.9685,37.4686,2
2486,8,84.5766,34.0596,61.7834,1
2486,9,-35.7194,45.8776,28.0355,1
2486,12,0.6551,-5.6944,38.1479,2
2487,8,84.2681,34.4117,61.7583,1
2487,9,-35.6147,46.2309,27.8953,1
2487,12,0.8454,-5.4501,38.8016,2
2488,8,83.9956,34.6700,61.7887,1
2488,9,-35.5479,46.4959,27.7966,1
2488,12,1.0663,-5.1570,39.3569,2
2489,8,83.6379,34.9474,61.9400,1
2489,9,-35.4795,46.7675,27.7304,1
2489,12,1.3089,-4.9438,39.9193,2
2490,8,83.2458,35.2444,62.0663,1
2490,9,-35.4460,46.9434,27.7268,1
2490,12,1.5175,-4.7445,40.4786,2
2491,8,82.8423,35.4361,62.1158,1
2491,9,-35.4198,47.1544,27.6815,1
2491,12,1.6501,-4.5854,40.9065,2
2492,8,82.4146,35.5886,62.0839,1
2492,9,-35.3371,47.4231,27.6168,1
2492,12,1.7936,-4.5096,41.2815,2
2493,8,81.9398,35.7708,62.0589,1
2493,9,-35.2046,47.8060,27.6108,1
2493,12,1.9407,-4.3959,41.7081,2
2494,8,81.4754,35.9889,62.0903,1
2494,9,-35.0902,48.1708,27.5817,1
2494,12,2.1338,-4.2785,42.1882,2
2495,8,81.0089,36.2551,62.1649,1
2495,9,-35.0435,48.4954,27.6241,1
2495,12,2.3240,-4.0366,42.6474,2
2496,8,80.5457,36.4544,62.2406,1
2496,9,-34.9382,48.8834,27.6430,1
2496,12,2.4728,-3.7618,42.9906,3
2497,8,80.0814,36.7289,62.3392,1
2497,9,-34.8854,49.1904,27.6510,1
2497,12,2.6585,-3.5062,43.3591,3
2498,8,79.5498,37.0605,62.3767,1
2498,9,-34.8566,49.5131,27.6704,1
2498,12,2.8024,-3.3147,43.6885,3
2499,8,79.0771,37.4181,62.4363,1
2499,9,-34.7841,49.8639,27.6684,1
2499,12,2.8561,-3.1415,44.0469,3
2500,8,78.6286,37.7900,62.5168,1
2500,9,-34.7159,50.2221,27.6386,1
2500,12,3.0019,-2.9639,44.2858,3
2501,8,78.1698,38.1604,62.4592,1
2501,9,-34.5051,50.6415,27.6221,1
2501,12,3.1484,-2.7943,44.4779,3
2502,8,77.7517,38.4517,62.4198,1
2502,9,-34.2421,51.0601,27.6730,1
2502,12,3.3329,-2.6331,44.6138,3
2503,8,77.4019,38.7295,62.3118,1
2503,9,-33.9732,51.4977,27.6597,1
2503,12,3.5567,-2.5302,44.7959,3
2504,8,77.0380,39.0209,62.2126,1
2504,9,-33.7049,51.8848,27.6945,1
2504,12,3.7690,-2.4517,44.9321,3
2505,8,76.6861,39.1940,62.0746,1
2505,9,-33.3032,52.1480,27.6980,1
2505,12,4.0682,-2.4071,45.0728,3
2506,8,76.3456,39.4418,62.0744,1
2506,9,-32.8700,52.3689,27.7350,1
2506,12,4.2772,-2.3871,45.1349,3
2507,8,75.9156,39.6746,62.0265,1
2507,9,-32.4372,52.6032,27.7445,1
2507,12,4.4630,-2.3390,45.2521,3
2508,8,75.4195,39.9729,61.9339,1
2508,9,-32.0721,52.8498,27.6879,1
2508,12,4.6713,-2.3601,45.3785,3
2509,8,74.8702,40.2733,61.8493,1
2509,9,-31.7544,52.9059,27.5507,1
2509,12,4.8072,-2.4143,45.5328,3
2510,8,74.3949,40.5846,61.7604,1
2510,9,-31.5115,52.9339,27.4005,1
2510,12,5.0454,-2.3699,45.5498,3
2511,8,73.9102,40.9083,61.6923,1
2511,9,-31.2289,52.8961,27.3398,1
2511,12,5.2340,-2.2901,45.5715,3
2512,8,73.3727,41.1328,61.6104,1
2512,9,-31.0765,52.8352,27.2660,1
2512,12,5.4953,-2.2010,45.6025,3
2513,8,72.8433,41.3184,61.6339,1
2513,9,-30.8669,52.7267,27.2279,1
2513,12,5.8014,-2.0455,45.5453,3
2514,8,72.3611,41.5059,61.6698,1
2514,9,-30.7065,52.5800,27.1246,1
2514,12,6.0869,-1.9259,45.4977,3
2515,8,71.9288,41.6428,61.6583,1
2515,9,-30.6860,52.4468,27.0299,1
2515,12,6.3934,-1.7776,45.4560,3
2516,8,71.4490,41.7846,61.6407,1
2516,9,-30.7016,52.2587,26.9243,1
2516,12,6.7456,-1.7275,45.4348,3
2517,8,71.0364,41.9772,61.6169,1
2517,9,-30.6734,52.0167,26.8363,1
2517,12,7.0526,-1.7288,45.3794,3
2518,8,70.6763,42.2106,61.6530,1
2518,9,-30.7159,51.8846,26.6673,1
2518,12,7.3690,-1.7610,45.4119,3
2519,8,70.2285,42.4274,61.7427,1
2519,9,-30.8423,51.7695,26.5615,1
2519,12,7.7804,-1.7197,45.4031,3
2520,8,69.9431,42.5556,61.8358,1
2520,9,-31.0103,51.6678,26.5817,1
2520,12,8.1645,-1.7351,45.4200,3
2521,8,69.6602,42.7752,61.9208,1
2521,9,-31.1752,51.4987,26.6707,1
2521,12,8.5208,-1.7980,45.4471,3
2522,8,69.4350,42.9434,62.0222,1
2522,9,-31.3446,51.3371,26.8179,1
2522,12,8.8028,-1.8416,45.5318,3
2523,8,69.1252,43.1934,62.1275,1
2523,9,-31.5219,51.2426,27.0599,1
2523,12,9.0890,-1.8250,45.6031,3
2524,8,68.7330,43.5233,62.2070,1
2524,9,-31.7012,51.1808,27.3022,1
2524,12,9.2708,-1.8110,45.7036,3
2525,8,68.3020,43.8073,62.2748,1
2525,9,-31.9204,51.2270,27.4538,1
2525,12,9.4554,-1.8074,45.7798,3
2526,8,67.9066,44.0830,62.3396,1
2526,9,-32.1235,51.3549,27.6288,1
2526,12,9.7019,-1.7774,45.8180,3
2527,8,67.4588,44.3861,62.4045,1
2527,9,-32.3605,51.4478,27.7003,1
2527,12,9.9743,-1.8360,45.8704,3
2528,9,-32.5047,51.6154,27.6320,1
2528,12,10.1764,-1.7987,45.9219,3
2529,9,-32.6588,51.7797,27.5313,1
2529,12,10.4426,-1.8066,45.9759,3
2530,9,-32.7853,51.9020,27.4615,1
2530,12,10.7867,-1.8674,45.9249,3
2531,9,-32.8990,52.0102,27.3500,1
2531,12,11.1412,-1.8978,45.8470,3
2532,9,-32.9200,51.9523,27.3083,1
2532,12,11.4789,-1.9606,45.7334,3
2533,9,-32.8882,51.8715,27.2633,1
2533,12,11.8828,-2.0133,45.7090,3
2534,9,-32.7866,51.8180,27.2604,1
2534,12,,,,4
2535,9,-32.6570,51.8401,27.2718,1
2535,12,,,,4
2536,9,-32.4950,51.7907,27.2036,1
2536,12,,,,4
2537,9,-32.2591,51.8186,27.1281,1
2537,12,,,,4
2538,9,-32.1019,51.8883,27.0554,1
2538,12,,,,4
2539,9,-31.9455,51.9139,27.0571,1
2539,12,,,,4
2540,9,-31.7369,51.9397,27.0381,1
2540,12,,,,4
2541,9,-31.5041,52.0729,26.9751,1
2541,12,,,,4
2542,9,-31.3465,52.2236,26.9068,1
2542,12,,,,4
2543,9,-31.1539,52.3502,26.8274,1
2543,12,,,,4
2544,9,-30.8080,52.4807,26.7507,1
2544,12,,,,4
2545,9,-30.3864,52.6063,26.7267,1
2546,9,-29.9035,52.7284,26.6629,1
2547,9,-29.3597,52.7223,26.6971,1
2548,9,-28.8862,52.6604,26.7117,1
2549,9,-28.5041,52.5813,26.7726,1
2550,9,-28.1200,52.4535,26.7781,1
2551,9,-27.7914,52.3388,26.8058,1
2552,9,-27.4049,52.2960,26.8600,1
2553,9,-27.0417,52.1910,26.9346,1
2554,9,-26.7838,52.1205,27.0460,1
2555,9,-26.4571,52.0608,27.1214,1
2556,9,-26.1218,51.9752,27.2649,1
2557,9,-25.7951,51.8355,27.3932,1
2558,9,-25.4204,51.7129,27.5596,1
2559,9,-25.1088,51.6832,27.8125,1
2560,9,-24.7816,51.5859,28.0830,1
2561,9,-24.4150,51.4667,28.2400,1
2562,9,-24.1636,51.3960,28.4189,1
2563,9,-23.9238,51.4370,28.5967,1
2564,9,-23.7069,51.5139,28.6956,1
2565,9,-23.4943,51.5787,28.7751,1
2566,9,-23.1759,51.6002,28.9535,1
2567,9,-22.8173,51.5709,29.1569,1
2568,9,-22.4641,51.5592,29.3089,1
2569,9,-22.0829,51.5243,29.4621,1
2570,9,-21.7000,51.4800,29.6601,1
2571,9,-21.3550,51.5007,29.8140,1
2572,9,-21.0162,51.5523,29.8683,1
2573,9,-20.8099,51.6274,29.8947,1
2574,9,-20.5533,51.6941,29.9254,1
2575,9,-20.3115,51.7663,29.9897,1
2576,9,-20.0024,51.8349,29.9290,1
2577,9,-19.6665,51.8840,29.8359,1
2578,9,-19.2992,51.9480,29.8851,1
2579,9,-18.9137,52.0964,30.0201,1
2580,9,-18.5557,52.2126,30.0602,1
2581,9,-18.2475,52.3024,30.0073,1
2582,9,-17.9944,52.4121,30.0148,1
2583,9,-17.7545,52.4890,30.0168,1
2584,9,-17.5239,52.4918,30.0403,1
2585,9,-17.2080,52.5039,30.1811,1
2586,9,-16.9415,52.4349,30.3699,1
2587,9,-16.6270,52.3517,30.5968,1
2588,9,-16.3403,52.2289,30.7250,1
2589,9,-15.9951,52.1955,30.8496,1
2590,9,-15.6310,52.1383,30.8641,1
2591,9,-15.3003,52.0929,30.8028,1
2591,13,5.6592,0.2454,57.3472,2
2592,9,-14.8392,52.0599,30.6630,1
2592,13,5.4744,0.2318,56.7853,2
2593,9,-14.2622,52.0347,30.5264,1
2593,13,5.2819,0.2193,56.2136,2
2594,9,-13.7886,51.9777,30.5054,1
2594,13,5.1393,0.1789,55.7028,2
2595,9,-13.2582,51.8240,30.4267,1
2595,13,5.0328,0.1784,55.1324,2
2596,9,-12.7656,51.6835,30.3812,1
2596,13,4.9083,0.1851,54.5978,2
2597,9,-12.2918,51.5319,30.3525,1
2597,13,4.6719,0.1674,54.0261,2
2598,9,-11.8776,51.3036,30.3412,1
2598,13,4.4339,0.1988,53.4035,2
2599,9,-11.4613,51.1186,30.3641,1
2599,13,4.1363,0.3832,52.7421,2
2600,9,-11.0532,50.8831,30.3340,1
2600,13,3.7483,0.4772,52.1110,2
2601,9,-10.6538,50.6600,30.3430,1
2601,13,3.3620,0.5500,51.5085,2
2602,9,-10.2622,50.3833,30.4457,1
2602,13,2.9354,0.5748,50.9364,2
2603,9,-9.9816,50.2034,30.5306,1
2603,13,2.5459,0.6388,50.4228,2
2604,9,-9.7328,49.9517,30.7061,1
2604,13,2.1992,0.8272,49.7953,2
2605,9,-9.5216,49.7318,30.9647,1
2605,13,1.8780,1.0399,49.2199,2
2606,9,-9.2850,49.4935,31.0956,1
2606,13,1.6352,1.3108,48.7275,2
2607,9,-8.9991,49.2783,31.2277,1
2607,13,1.4504,1.5856,48.3328,2
2608,9,-8.7051,49.1262,31.2620,1
2608,13,1.2912,1.8857,47.9472,2
2609,9,-8.3313,49.0191,31.3436,1
2609,13,1.2384,2.1525,47.7575,2
2610,9,-7.9717,48.8759,31.3453,1
2610,13,1.2080,2.3798,47.6823,2
2611,9,-7.4696,48.8026,31.3364,1
2611,13,1.2270,2.5643,47.7086,2
2612,9,-6.9500,48.6938,31.3201,1
2612,13,1.4272,2.7011,47.7740,2
2613,9,-6.5033,48.5603,31.3391,1
2613,13,1.6502,2.7869,47.8289,2
2614,9,-6.0999,48.3977,31.4188,1
2614,13,1.8336,2.8304,47.7687,2
2615,9,-5.6661,48.2035,31.4753,1
2615,13,1.9705,2.8272,47.7024,2
2616,9,-5.1495,47.9724,31.5299,1
2616,13,1.9795,2.7832,47.7934,2
2617,9,-4.6483,47.8293,31.5357,1
2617,13,2.0834,2.7751,47.9598,2
2618,9,-4.1919,47.7551,31.5250,1
2618,13,2.2332,2.7173,48.0850,2
2619,9,-3.8595,47.6251,31.4810,1
2619,13,2.3414,2.6439,48.2087,2
2620,9,-3.5305,47.5206,31.5438,1
2620,13,2.5297,2.5842,48.2840,2
2621,9,-3.1439,47.3157,31.6523,1
2621,13,2.6838,2.5234,48.3002,2
2622,9,-2.6640,47.1216,31.7358,1
2622,13,2.6255,2.5074,48.3829,2
2623,9,-2.1346,46.9683,31.8084,1
2623,13,2.6262,2.5379,48.3432,2
2624,9,-1.6808,46.7622,31.8306,1
2624,13,2.5537,2.7107,48.2296,2
2625,9,-1.2222,46.5882,31.9184,1
2625,13,2.5436,2.9285,48.1178,2
2625,14,-60.5320,-97.6074,53.2619,1
2626,9,-0.7360,46.4731,31.9393,1
2626,13,2.4953,2.9578,48.1591,2
2626,14,-61.0121,-97.4174,53.0200,1
2627,9,-0.2846,46.3913,31.9591,1
2627,13,2.5010,2.8654,48.1781,2
2627,14,-61.4280,-97.2414,52.7574,1
2628,9,0.1086,46.2587,32.0640,1
2628,13,2.5687,2.7683,48.2330,2
2628,14,-61.7554,-96.9713,52.5500,1
2629,9,0.5594,46.1285,32.1137,1
2629,13,2.6145,2.6564,48.3138,2
2629,14,-62.0717,-96.6290,52.3282,1
2630,9,0.9662,45.9405,32.0500,1
2630,13,2.6193,2.5553,48.3171,2
2630,14,-62.3335,-96.3245,52.2224,1
2631,9,1.3732,45.7710,31.9969,1
2631,13,2.5145,2.6169,48.2723,2
2631,14,-62.6215,-95.9358,52.1316,1
2632,9,1.7931,45.6405,31.8967,1
2632,13,2.4227,2.7192,48.1720,2
2632,14,-62.9369,-95.4886,52.0729,1
2633,9,2.1916,45.4880,31.8704,1
2633,13,2.3148,2.7932,48.1307,2
2633,14,-63.2321,-95.0208,51.9951,1
2634,9,2.5118,45.3357,31.9078,1
2634,13,2.3189,2.8358,48.1983,2
2634,14,-63.4154,-94.6046,51.8038,1
2635,9,2.9812,45.2055,31.9313,1
2635,13,2.3412,2.8845,48.2101,2
2635,14,-63.5373,-94.1770,51.5723,1
2636,9,3.4753,45.0106,31.9598,1
2636,13,2.3632,2.8636,48.2660,2
2636,14,-63.6896,-93.7716,51.4467,1
2637,9,3.9796,44.8881,31.9524,1
2637,13,2.3803,2.8166,48.3852,2
2637,14,-63.7844,-93.3851,51.3813,1
2638,9,4.4576,44.7980,31.9412,1
2638,13,2.4097,2.7048,48.4519,2
2638,14,-63.9009,-93.0659,51.2630,1
2639,9,4.9950,44.7033,31.9535,1
2639,13,2.4344,2.5996,48.4821,2
2639,14,-63.9934,-92.7356,51.2637,1
2640,9,5.5682,44.6199,32.0434,1
2640,13,2.5856,2.5117,48.4417,2
2640,14,-64.0606,-92.3914,51.3770,1
2641,9,6.0812,44.4989,32.1698,1
2641,13,2.6167,2.4617,48.4470,2
2641,14,-64.0778,-92.0135,51.5340,1
2642,9,6.6201,44.3692,32.3120,1
2642,13,2.6394,2.5509,48.4705,2
2642,14,-64.0877,-91.6398,51.6936,1
2643,9,7.2131,44.2562,32.4906,1
2643,13,2.6089,2.6904,48.3941,2
2643,14,-64.1586,-91.2225,51.8682,1
2644,9,7.7111,44.1670,32.7354,1
2644,13,2.5613,2.8640,48.4744,2
2644,14,-64.1983,-90.9669,51.9711,1
2645,9,8.2007,44.1032,32.9666,1
2645,13,2.4492,2.9333,48.4877,2
2645,14,-64.2760,-90.6590,51.9748,1
2646,9,8.6993,44.1267,33.1454,1
2646,13,2.3087,3.0210,48.4605,2
2646,14,-64.3433,-90.4352,52.0298,1
2647,9,9.2089,44.0757,33.2872,1
2647,13,2.2094,2.9872,48.4267,2
2647,14,-64.4365,-90.1640,52.0132,1
2648,9,9.6801,44.0535,33.3376,1
2648,13,2.1275,2.9105,48.3931,2
2648,14,-64.5433,-89.9334,51.9618,1
2649,9,10.1266,44.0982,33.4235,1
2649,13,2.1082,2.8346,48.3284,2
2649,14,-64.5566,-89.6689,51.8448,1
2650,9,10.5754,44.1137,33.5889,1
2650,13,2.1106,2.7674,48.3336,2
2650,14,-64.5514,-89.4060,51.8096,1
2651,9,11.0617,44.1504,33.6969,1
2651,13,2.1651,2.6791,48.3265,2
2651,14,-64.5024,-89.0855,51.7166,1
2652,9,11.6195,44.1666,33.8128,1
2652,13,2.3433,2.5380,48.3420,2
2652,14,-64.5316,-88.7149,51.6104,1
2653,9,12.1822,44.1888,33.8709,1
2653,13,2.5306,2.3841,48.2705,2
2653,14,-64.5480,-88.4131,51.5227,1
2654,9,12.7092,44.2040,33.9070,1
2654,13,2.6635,2.3341,48.1237,2
2654,14,-64.5158,-88.0884,51.4775,1
2655,9,13.2198,44.2507,33.9228,1
2655,13,2.7642,2.3082,48.0638,2
2655,14,-64.4309,-87.7208,51.3994,1
2656,9,13.7324,44.2752,33.9370,1
2656,13,2.7585,2.4125,48.0931,2
2656,14,-64.3489,-87.3548,51.3417,1
2657,9,14.2830,44.2859,33.9159,1
2657,13,2.6257,2.5675,48.1882,2
2657,14,-64.3811,-86.9876,51.1910,1
2658,9,14.9215,44.2772,33.9737,1
2658,13,2.3436,2.7082,48.4394,2
2658,14,-64.3881,-86.5994,50.9967,1
2659,9,15.4913,44.2211,33.9445,1
2659,13,2.1821,2.7810,48.6605,2
2659,14,-64.4192,-86.2991,50.8260,1
2660,9,16.0733,44.1565,33.9900,1
2660,13,2.1431,2.8842,48.7994,2
2660,14,-64.3887,-86.0270,50.6005,1
2661,9,16.6048,44.1258,34.0104,1
2661,13,2.1605,2.9839,48.7892,2
2661,14,-64.3726,-85.7882,50.3740,1
2662,9,17.0679,44.1305,34.0139,1
2662,13,2.2115,3.0674,48.6979,2
2662,14,-64.3506,-85.5528,50.1401,1
2663,9,17.5400,44.1733,34.0662,1
2663,13,2.2580,3.2188,48.6453,2
2663,14,-64.2715,-85.3830,49.8899,1
2664,9,18.0529,44.1939,34.0847,1
2664,13,2.2671,3.3423,48.6009,2
2664,14,-64.1313,-85.1770,49.7100,1
2665,9,18.5323,44.2203,34.0211,1
2665,13,2.3376,3.3973,48.5179,2
2665,14,-64.0541,-84.8894,49.6628,1
2666,9,18.9728,44.0912,34.0258,1
2666,13,2.3928,3.4010,48.4947,2
2666,14,-63.9148,-84.6649,49.6266,1
2667,9,19.3879,44.0202,34.0364,1
2667,13,2.5214,3.2682,48.3349,2
2667,14,-63.7507,-84.3630,49.5544,1
2668,9,19.8400,43.9478,34.0558,1
2668,13,2.5350,3.1062,48.2292,2
2668,14,-63.6387,-84.0155,49.5152,1
2669,9,20.2154,43.8824,34.0032,1
2669,13,2.4569,2.8056,48.1616,2
2669,14,-63.5245,-83.6499,49.5137,1
2670,9,20.6211,43.7339,33.9438,1
2670,13,2.3987,2.4908,48.1063,2
2670,14,-63.3310,-83.2391,49.4698,1
2671,9,21.0154,43.6097,33.9975,1
2671,13,2.2939,2.1505,48.0894,2
2671,14,-63.1505,-82.8807,49.3592,1
2672,9,21.4287,43.4641,34.0106,1
2672,13,2.3061,1.8883,48.1388,2
2672,14,-63.0163,-82.4793,49.2623,1
2673,9,21.8280,43.2679,34.0224,1
2673,13,2.3558,1.7185,48.2005,2
2673,14,-62.9326,-82.1181,49.2835,1
2674,9,22.2242,43.1531,34.1838,1
2674,13,2.3919,1.6862,48.1732,2
2674,14,-62.7952,-81.8370,49.2388,1
2675,9,22.6635,42.9608,34.3398,1
2675,13,2.4388,1.6455,48.1855,2
2675,14,-62.6820,-81.6159,49.1344,1
2676,9,23.1012,42.7324,34.5895,1
2676,13,2.4972,1.5992,48.2757,2
2676,14,-62.5332,-81.3980,49.0493,1
2677,9,23.6522,42.5406,34.7170,1
2677,13,2.5622,1.6078,48.3571,2
2677,14,-62.3907,-81.0691,48.9947,1
2678,9,24.0937,42.3695,34.7398,1
2678,13,2.6357,1.6680,48.4368,2
2678,14,-62.2367,-80.7777,48.9013,1
2679,9,24.5639,42.2133,34.7462,1
2679,13,2.7405,1.7596,48.5403,3
2679,14,-62.0507,-80.5059,48.7914,1
2680,9,25.0233,42.1456,34.7459,1
2680,13,2.7563,1.8177,48.5633,3
2680,14,-61.8799,-80.1821,48.7807,1
2681,9,25.3752,42.0365,34.8012,1
2681,13,2.8558,1.8812,48.5320,3
2681,14,-61.7613,-79.9607,48.8253,1
2682,9,25.6780,41.9013,34.8366,1
2682,13,2.7461,1.9667,48.4025,3
2682,14,-61.6850,-79.6805,48.9318,1
2683,9,25.9775,41.7909,34.9406,1
2683,13,2.6474,1.9706,48.1620,3
2683,14,-61.5664,-79.4487,48.9727,1
2684,9,26.3126,41.6912,35.0120,1
2684,13,2.5917,1.9720,47.9089,3
2684,14,-61.4721,-79.2605,48.9060,1
2685,9,26.7242,41.6575,35.0817,1
2685,13,2.6122,2.0344,47.6769,3
2685,14,-61.3850,-79.0027,48.8753,1
2686,9,27.2351,41.6079,35.1762,1
2686,13,2.5652,2.0254,47.5254,3
2686,14,-61.3074,-78.7131,48.8911,1
2687,9,27.7365,41.4970,35.2653,1
2687,13,2.5236,1.9274,47.3789,3
2687,14,-61.1913,-78.4708,48.8339,1
2688,9,28.1502,41.4333,35.3345,1
2688,13,2.4342,1.8951,47.2413,3
2688,14,-60.9890,-78.2516,48.8233,1
2689,9,28.5674,41.3994,35.3279,1
2689,13,2.3110,1.9527,47.0607,3
2689,14,-60.7616,-78.0870,48.8619,1
2690,9,29.0018,41.3460,35.3150,1
2690,13,2.1800,2.0247,46.8396,3
2690,14,-60.4837,-77.8723,48.8095,1
2691,9,29.4128,41.2188,35.2992,1
2691,13,2.0976,2.0651,46.6034,3
2691,14,-60.2491,-77.6789,48.7371,1
2692,9,29.7815,41.1134,35.2427,1
2692,13,1.9650,2.1498,46.3008,3
2692,14,-60.1020,-77.3943,48.6778,1
2693,9,30.0592,41.0174,35.1964,1
2693,13,1.8860,2.1706,45.9992,3
2693,14,-60.0000,-76.9702,48.6736,1
2694,9,30.3045,40.9546,35.1145,1
2694,13,1.8616,2.1779,45.7466,3
2694,14,-59.8824,-76.5796,48.6034,1
2695,9,30.5979,40.8603,35.1023,1
2695,13,1.7867,2.1578,45.4866,3
2695,14,-59.7530,-76.1981,48.4729,1
2696,9,30.8070,40.7399,35.0319,1
2696,13,1.7076,2.1993,45.2365,3
2696,14,-59.6821,-75.8793,48.3393,1
2697,9,31.0624,40.6713,35.0609,1
2697,13,1.6621,2.2978,44.9520,3
2697,14,-59.5454,-75.5168,48.2466,1
2698,9,31.3466,40.5723,35.1447,1
2698,13,1.6432,2.2682,44.6922,3
2698,14,-59.4324,-75.0936,48.1069,1
2699,9,31.6331,40.5104,35.2605,1
2699,13,1.6179,2.2841,44.4338,3
2699,14,-59.2797,-74.5993,48.0962,1
